Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestSuite_LoginWithCode_003,Chrome 120.0.0.0,,,29-01-2024 20:59:34,29-01-2024 21:00:30,56.179s,PASSED
,,,,,,,
Test Cases/TC_Amazon_LoginWithCode_003,Chrome 120.0.0.0,,,29-01-2024 21:00:03,29-01-2024 21:00:30,27.025s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,29-01-2024 21:00:03,29-01-2024 21:00:07,3.604s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,29-01-2024 21:00:07,29-01-2024 21:00:15,7.810s,PASSED
"click(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 120.0.0.0,,,29-01-2024 21:00:15,29-01-2024 21:00:20,5.352s,PASSED
"setText(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Amazon Sign In/input_email""), ""8639326702"")",Chrome 120.0.0.0,,,29-01-2024 21:00:20,29-01-2024 21:00:23,2.936s,PASSED
"click(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Amazon Sign In/inputcontinue""))",Chrome 120.0.0.0,,,29-01-2024 21:00:23,29-01-2024 21:00:25,1.916s,PASSED
"click(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Amazon Sign In/inputcontinue""))",Chrome 120.0.0.0,,,29-01-2024 21:00:25,29-01-2024 21:00:27,2.242s,PASSED
"click(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Authentication required/body_cvf-input-code-container     flex 1  A_edb745""))",Chrome 120.0.0.0,,,29-01-2024 21:00:27,29-01-2024 21:00:28,0.652s,PASSED
"setText(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Authentication required/input_code""), ""585739"")",Chrome 120.0.0.0,,,29-01-2024 21:00:28,29-01-2024 21:00:28,0.720s,PASSED
"click(findTestObject(""Object Repository/Amazon_LoginWithCode_OR/Page_Authentication required/input_a-button-input""))",Chrome 120.0.0.0,,,29-01-2024 21:00:28,29-01-2024 21:00:30,1.203s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,29-01-2024 21:00:30,29-01-2024 21:00:30,0.471s,PASSED
